dateTime,open,high,low,close,volume
2023-01-05 18:00:00,16814.18000000,16814.94000000,16800.50000000,16806.40000000,613.04620000
2023-01-05 18:05:00,16806.61000000,16820.88000000,16805.75000000,16819.22000000,680.72230000
2023-01-05 18:10:00,16819.22000000,16820.20000000,16808.16000000,16809.40000000,424.36979000
2023-01-05 18:15:00,16809.40000000,16820.63000000,16808.74000000,16820.26000000,438.70059000
2023-01-05 18:20:00,16820.07000000,16843.73000000,16818.93000000,16834.83000000,1216.12372000
2023-01-05 18:25:00,16835.34000000,16846.88000000,16830.64000000,16839.97000000,933.25901000
2023-01-05 18:30:00,16839.97000000,16847.12000000,16836.57000000,16845.10000000,640.99042000
2023-01-05 18:35:00,16845.51000000,16847.59000000,16832.84000000,16836.66000000,611.52465000
2023-01-05 18:40:00,16836.26000000,16845.67000000,16835.77000000,16838.81000000,554.02137000
2023-01-05 18:45:00,16838.45000000,16844.67000000,16836.94000000,16841.19000000,465.47210000
2023-01-05 18:50:00,16841.19000000,16843.00000000,16834.76000000,16836.00000000,551.60379000
2023-01-05 18:55:00,16836.00000000,16844.92000000,16833.61000000,16841.93000000,590.17745000
2023-01-05 19:00:00,16841.94000000,16846.00000000,16838.52000000,16840.95000000,515.82066000
2023-01-05 19:05:00,16840.95000000,16845.67000000,16839.25000000,16843.21000000,455.39481000
2023-01-05 19:10:00,16843.57000000,16845.88000000,16838.57000000,16840.19000000,572.17733000
2023-01-05 19:15:00,16840.18000000,16845.00000000,16839.70000000,16842.66000000,368.49106000
2023-01-05 19:20:00,16842.66000000,16852.38000000,16840.46000000,16844.56000000,688.45711000
2023-01-05 19:25:00,16844.18000000,16846.41000000,16833.52000000,16834.72000000,640.84646000
2023-01-05 19:30:00,16834.72000000,16838.32000000,16826.67000000,16835.15000000,612.31021000
2023-01-05 19:35:00,16835.54000000,16852.15000000,16835.05000000,16849.38000000,694.42616000
2023-01-05 19:40:00,16849.38000000,16852.60000000,16845.00000000,16846.32000000,454.70350000
2023-01-05 19:45:00,16846.32000000,16861.56000000,16845.48000000,16859.18000000,784.32152000
2023-01-05 19:50:00,16858.79000000,16875.50000000,16858.42000000,16872.02000000,798.74301000
2023-01-05 19:55:00,16871.99000000,16874.33000000,16860.37000000,16863.85000000,683.48277000
2023-01-05 20:00:00,16864.29000000,16871.40000000,16860.54000000,16868.53000000,615.31357000
2023-01-05 20:05:00,16867.98000000,16873.52000000,16865.19000000,16868.83000000,496.48023000
2023-01-05 20:10:00,16868.83000000,16869.65000000,16860.20000000,16863.34000000,419.92825000
2023-01-05 20:15:00,16863.34000000,16868.11000000,16860.01000000,16863.17000000,460.79065000
2023-01-05 20:20:00,16862.76000000,16864.42000000,16849.98000000,16852.06000000,575.12665000
2023-01-05 20:25:00,16851.76000000,16854.64000000,16846.63000000,16850.99000000,619.00464000
2023-01-05 20:30:00,16850.99000000,16859.97000000,16849.83000000,16855.97000000,546.58493000
2023-01-05 20:35:00,16856.44000000,16862.67000000,16855.76000000,16857.60000000,476.34103000
2023-01-05 20:40:00,16857.38000000,16857.60000000,16851.95000000,16855.26000000,330.19217000
2023-01-05 20:45:00,16854.95000000,16861.12000000,16854.48000000,16858.96000000,359.01624000
2023-01-05 20:50:00,16858.96000000,16860.00000000,16850.42000000,16850.67000000,480.17469000
2023-01-05 20:55:00,16850.67000000,16861.22000000,16850.37000000,16859.02000000,600.38716000
2023-01-05 21:00:00,16859.02000000,16861.54000000,16853.01000000,16858.34000000,521.63768000
2023-01-05 21:05:00,16858.34000000,16864.70000000,16856.69000000,16863.86000000,417.62514000
2023-01-05 21:10:00,16864.17000000,16864.84000000,16855.00000000,16859.95000000,492.33040000
2023-01-05 21:15:00,16859.73000000,16861.70000000,16853.37000000,16854.12000000,421.72815000
2023-01-05 21:20:00,16854.44000000,16855.17000000,16836.01000000,16839.74000000,805.78975000
2023-01-05 21:25:00,16840.13000000,16845.69000000,16839.74000000,16842.50000000,332.92685000
2023-01-05 21:30:00,16842.81000000,16844.99000000,16834.17000000,16838.13000000,461.06081000
2023-01-05 21:35:00,16838.52000000,16845.99000000,16835.73000000,16839.83000000,479.32270000
2023-01-05 21:40:00,16839.83000000,16844.17000000,16836.17000000,16843.27000000,450.27700000
2023-01-05 21:45:00,16842.96000000,16851.59000000,16841.50000000,16848.24000000,447.47742000
2023-01-05 21:50:00,16848.24000000,16854.83000000,16846.45000000,16846.52000000,414.15581000
2023-01-05 21:55:00,16846.52000000,16854.72000000,16843.59000000,16848.51000000,456.18539000
2023-01-05 22:00:00,16848.51000000,16851.29000000,16847.81000000,16849.63000000,268.55904000
2023-01-05 22:05:00,16849.25000000,16853.39000000,16846.70000000,16851.87000000,343.64595000
2023-01-05 22:10:00,16851.63000000,16856.91000000,16849.44000000,16855.27000000,351.33448000
2023-01-05 22:15:00,16854.77000000,16857.96000000,16853.30000000,16856.66000000,280.71789000
2023-01-05 22:20:00,16856.66000000,16857.07000000,16850.23000000,16850.64000000,247.27874000
2023-01-05 22:25:00,16851.06000000,16856.33000000,16850.46000000,16854.08000000,188.67242000
2023-01-05 22:30:00,16854.08000000,16855.12000000,16848.18000000,16848.55000000,258.39843000
2023-01-05 22:35:00,16848.82000000,16849.04000000,16842.08000000,16842.67000000,281.11766000
2023-01-05 22:40:00,16842.67000000,16848.31000000,16841.00000000,16844.86000000,372.00157000
2023-01-05 22:45:00,16844.86000000,16847.25000000,16838.96000000,16839.40000000,247.53301000
2023-01-05 22:50:00,16839.10000000,16842.88000000,16837.32000000,16839.30000000,368.49863000
2023-01-05 22:55:00,16838.88000000,16840.87000000,16832.34000000,16837.85000000,358.31008000
2023-01-05 23:00:00,16838.09000000,16847.88000000,16836.69000000,16842.99000000,830.19554000
2023-01-05 23:05:00,16842.99000000,16847.39000000,16829.00000000,16836.17000000,649.61296000
2023-01-05 23:10:00,16836.17000000,16841.20000000,16824.67000000,16838.91000000,679.93450000
2023-01-05 23:15:00,16838.91000000,16840.69000000,16831.58000000,16835.19000000,475.58990000
2023-01-05 23:20:00,16835.19000000,16840.00000000,16825.77000000,16833.89000000,751.91574000
2023-01-05 23:25:00,16833.89000000,16836.01000000,16818.91000000,16829.66000000,886.24160000
2023-01-05 23:30:00,16829.66000000,16832.46000000,16824.58000000,16826.76000000,366.03286000
2023-01-05 23:35:00,16826.76000000,16832.17000000,16824.72000000,16831.16000000,445.67388000
2023-01-05 23:40:00,16831.16000000,16831.21000000,16823.05000000,16828.07000000,473.44644000
2023-01-05 23:45:00,16828.07000000,16840.46000000,16827.00000000,16834.88000000,449.83824000
2023-01-05 23:50:00,16835.25000000,16838.18000000,16825.21000000,16828.77000000,398.17482000
2023-01-05 23:55:00,16828.44000000,16833.92000000,16825.00000000,16831.85000000,426.73913000
2023-01-06 00:00:00,16831.85000000,16834.82000000,16827.04000000,16828.06000000,584.47530000
2023-01-06 00:05:00,16827.67000000,16836.12000000,16826.35000000,16834.23000000,422.01872000
2023-01-06 00:10:00,16834.49000000,16836.76000000,16827.36000000,16830.32000000,397.89792000
2023-01-06 00:15:00,16830.01000000,16834.64000000,16825.85000000,16833.99000000,344.38021000
2023-01-06 00:20:00,16833.57000000,16838.43000000,16831.58000000,16836.33000000,356.05011000
2023-01-06 00:25:00,16836.06000000,16844.38000000,16834.38000000,16841.52000000,414.22820000
2023-01-06 00:30:00,16841.92000000,16853.31000000,16841.49000000,16852.44000000,534.65394000
2023-01-06 00:35:00,16852.42000000,16856.16000000,16848.56000000,16853.92000000,530.50252000
2023-01-06 00:40:00,16853.92000000,16858.00000000,16847.44000000,16851.03000000,480.06600000
2023-01-06 00:45:00,16851.03000000,16872.57000000,16848.23000000,16868.16000000,947.76050000
2023-01-06 00:50:00,16868.16000000,16870.29000000,16860.00000000,16860.37000000,754.83722000
2023-01-06 00:55:00,16860.73000000,16863.03000000,16854.01000000,16859.78000000,514.11316000
2023-01-06 01:00:00,16859.44000000,16861.64000000,16855.47000000,16856.49000000,414.87799000
2023-01-06 01:05:00,16856.61000000,16857.89000000,16854.10000000,16854.33000000,316.97328000
2023-01-06 01:10:00,16854.75000000,16863.16000000,16852.42000000,16862.45000000,435.31097000
2023-01-06 01:15:00,16862.24000000,16862.76000000,16855.99000000,16857.60000000,443.00715000
2023-01-06 01:20:00,16857.60000000,16857.63000000,16848.74000000,16853.40000000,402.82770000
2023-01-06 01:25:00,16853.16000000,16853.78000000,16849.00000000,16853.36000000,347.38584000
2023-01-06 01:30:00,16853.36000000,16855.28000000,16849.00000000,16849.80000000,270.66729000
2023-01-06 01:35:00,16849.80000000,16852.41000000,16848.64000000,16850.31000000,289.57040000
2023-01-06 01:40:00,16850.31000000,16854.76000000,16849.01000000,16852.75000000,269.61835000
2023-01-06 01:45:00,16852.71000000,16853.89000000,16845.12000000,16845.65000000,284.09678000
2023-01-06 01:50:00,16845.66000000,16847.39000000,16830.76000000,16833.06000000,558.58250000
2023-01-06 01:55:00,16833.06000000,16837.62000000,16820.18000000,16827.80000000,812.77977000
2023-01-06 02:00:00,16827.45000000,16830.15000000,16802.01000000,16808.78000000,1262.91883000
2023-01-06 02:05:00,16809.28000000,16826.10000000,16803.20000000,16823.51000000,978.87789000
2023-01-06 02:10:00,16823.51000000,16825.27000000,16819.99000000,16821.32000000,810.19359000
2023-01-06 02:15:00,16821.32000000,16835.31000000,16821.04000000,16831.37000000,472.83031000
2023-01-06 02:20:00,16831.37000000,16831.87000000,16824.55000000,16830.39000000,436.16646000
2023-01-06 02:25:00,16830.39000000,16832.58000000,16825.66000000,16825.78000000,395.39493000
2023-01-06 02:30:00,16825.78000000,16833.97000000,16823.32000000,16823.66000000,586.08889000
2023-01-06 02:35:00,16823.40000000,16830.76000000,16821.02000000,16824.26000000,347.49102000
2023-01-06 02:40:00,16824.03000000,16835.36000000,16823.23000000,16830.93000000,498.77942000
2023-01-06 02:45:00,16830.93000000,16835.74000000,16828.34000000,16832.81000000,425.25050000
2023-01-06 02:50:00,16832.81000000,16837.21000000,16828.82000000,16833.71000000,376.06234000
2023-01-06 02:55:00,16833.97000000,16839.79000000,16833.55000000,16837.06000000,410.62491000
2023-01-06 03:00:00,16836.65000000,16841.91000000,16833.17000000,16833.52000000,490.79780000
2023-01-06 03:05:00,16833.52000000,16835.18000000,16827.00000000,16827.61000000,394.23263000
2023-01-06 03:10:00,16827.61000000,16832.46000000,16827.39000000,16828.81000000,315.91565000
2023-01-06 03:15:00,16828.50000000,16834.89000000,16826.46000000,16833.54000000,447.34833000
2023-01-06 03:20:00,16833.54000000,16838.99000000,16828.30000000,16838.31000000,477.68364000
2023-01-06 03:25:00,16837.84000000,16842.03000000,16836.47000000,16838.76000000,408.96923000
2023-01-06 03:30:00,16838.73000000,16840.17000000,16835.35000000,16836.61000000,307.42358000
2023-01-06 03:35:00,16836.80000000,16837.99000000,16831.76000000,16834.04000000,460.95174000
2023-01-06 03:40:00,16834.04000000,16840.44000000,16832.29000000,16839.37000000,468.71312000
2023-01-06 03:45:00,16839.11000000,16840.45000000,16836.54000000,16838.43000000,306.09446000
2023-01-06 03:50:00,16838.32000000,16840.61000000,16834.59000000,16839.10000000,309.21837000
2023-01-06 03:55:00,16839.50000000,16841.22000000,16832.14000000,16833.56000000,381.85687000
2023-01-06 04:00:00,16833.56000000,16837.77000000,16832.02000000,16836.29000000,334.04871000
2023-01-06 04:05:00,16836.28000000,16837.87000000,16832.10000000,16832.16000000,446.45595000
2023-01-06 04:10:00,16832.40000000,16833.71000000,16829.83000000,16831.46000000,409.88529000
2023-01-06 04:15:00,16831.46000000,16831.96000000,16809.28000000,16813.98000000,862.41821000
2023-01-06 04:20:00,16813.98000000,16822.71000000,16812.46000000,16820.91000000,493.22444000
2023-01-06 04:25:00,16820.91000000,16823.51000000,16808.16000000,16810.94000000,724.32181000
2023-01-06 04:30:00,16811.21000000,16819.49000000,16805.31000000,16817.34000000,756.60750000
2023-01-06 04:35:00,16817.17000000,16820.69000000,16814.85000000,16818.77000000,437.17403000
2023-01-06 04:40:00,16819.19000000,16820.83000000,16815.00000000,16816.99000000,404.76232000
2023-01-06 04:45:00,16816.99000000,16820.62000000,16812.52000000,16820.57000000,428.70466000
2023-01-06 04:50:00,16820.20000000,16826.59000000,16818.28000000,16823.65000000,494.15491000
2023-01-06 04:55:00,16823.94000000,16825.98000000,16820.28000000,16822.99000000,444.64159000
2023-01-06 05:00:00,16823.24000000,16823.63000000,16815.54000000,16820.77000000,640.76826000
2023-01-06 05:05:00,16820.83000000,16823.34000000,16817.27000000,16820.39000000,454.53334000
2023-01-06 05:10:00,16820.67000000,16822.49000000,16814.10000000,16816.30000000,453.59062000
2023-01-06 05:15:00,16816.63000000,16818.00000000,16811.43000000,16815.59000000,394.58461000
2023-01-06 05:20:00,16815.28000000,16817.88000000,16814.41000000,16816.70000000,325.02074000
2023-01-06 05:25:00,16816.46000000,16817.39000000,16810.00000000,16810.00000000,347.54434000
2023-01-06 05:30:00,16810.17000000,16814.14000000,16807.83000000,16813.52000000,385.16130000
2023-01-06 05:35:00,16813.70000000,16815.59000000,16810.51000000,16814.18000000,350.81301000
2023-01-06 05:40:00,16814.51000000,16814.99000000,16792.12000000,16804.15000000,1339.56692000
2023-01-06 05:45:00,16804.42000000,16807.04000000,16800.95000000,16805.01000000,419.06674000
2023-01-06 05:50:00,16805.01000000,16807.05000000,16799.50000000,16805.95000000,545.56183000
2023-01-06 05:55:00,16805.95000000,16811.20000000,16805.49000000,16810.18000000,574.22863000
2023-01-06 06:00:00,16809.74000000,16816.45000000,16804.53000000,16813.94000000,636.04445000
2023-01-06 06:05:00,16813.94000000,16814.71000000,16808.28000000,16814.17000000,496.56586000
2023-01-06 06:10:00,16814.17000000,16814.26000000,16807.99000000,16810.09000000,341.27168000
2023-01-06 06:15:00,16810.09000000,16813.08000000,16808.00000000,16808.76000000,330.89133000
2023-01-06 06:20:00,16808.99000000,16809.29000000,16799.00000000,16801.19000000,718.34065000
2023-01-06 06:25:00,16801.19000000,16804.68000000,16796.08000000,16799.28000000,624.10712000
2023-01-06 06:30:00,16799.29000000,16800.78000000,16779.96000000,16789.48000000,1043.42847000
2023-01-06 06:35:00,16789.83000000,16801.90000000,16786.19000000,16797.43000000,643.37151000
2023-01-06 06:40:00,16797.11000000,16801.94000000,16796.09000000,16801.07000000,438.92064000
2023-01-06 06:45:00,16801.07000000,16802.10000000,16793.53000000,16796.35000000,377.83757000
2023-01-06 06:50:00,16796.35000000,16799.00000000,16792.27000000,16798.68000000,325.60972000
2023-01-06 06:55:00,16798.17000000,16798.67000000,16781.87000000,16786.86000000,552.83859000
2023-01-06 07:00:00,16786.60000000,16788.80000000,16784.06000000,16787.38000000,602.26582000
2023-01-06 07:05:00,16787.77000000,16791.67000000,16782.94000000,16789.35000000,539.42302000
2023-01-06 07:10:00,16788.96000000,16789.59000000,16781.41000000,16784.18000000,538.03375000
2023-01-06 07:15:00,16783.76000000,16789.99000000,16780.15000000,16789.48000000,574.07447000
2023-01-06 07:20:00,16789.48000000,16796.25000000,16787.43000000,16795.73000000,615.92808000
2023-01-06 07:25:00,16795.89000000,16802.42000000,16794.37000000,16799.85000000,590.11942000
2023-01-06 07:30:00,16799.49000000,16802.87000000,16794.46000000,16798.44000000,509.38402000
2023-01-06 07:35:00,16798.44000000,16799.34000000,16795.00000000,16796.25000000,406.72499000
2023-01-06 07:40:00,16796.25000000,16797.20000000,16793.11000000,16793.91000000,384.04285000
2023-01-06 07:45:00,16793.91000000,16796.52000000,16788.00000000,16789.70000000,423.83098000
2023-01-06 07:50:00,16789.70000000,16794.16000000,16787.90000000,16793.67000000,293.60752000
2023-01-06 07:55:00,16793.79000000,16795.37000000,16791.48000000,16794.06000000,286.01425000
2023-01-06 08:00:00,16794.33000000,16796.22000000,16791.47000000,16794.32000000,438.08892000
2023-01-06 08:05:00,16794.32000000,16799.27000000,16793.28000000,16798.63000000,454.42961000
2023-01-06 08:10:00,16798.63000000,16802.27000000,16794.51000000,16800.79000000,525.91844000
2023-01-06 08:15:00,16800.79000000,16812.22000000,16799.42000000,16809.90000000,673.65983000
2023-01-06 08:20:00,16809.97000000,16811.20000000,16803.88000000,16805.22000000,449.71423000
2023-01-06 08:25:00,16805.22000000,16809.39000000,16804.06000000,16808.56000000,368.66883000
2023-01-06 08:30:00,16808.54000000,16812.00000000,16803.73000000,16805.81000000,478.35788000
2023-01-06 08:35:00,16805.81000000,16810.49000000,16803.83000000,16806.02000000,414.05805000
2023-01-06 08:40:00,16806.30000000,16808.79000000,16803.98000000,16808.51000000,389.73444000
2023-01-06 08:45:00,16808.51000000,16808.99000000,16801.00000000,16802.08000000,455.41315000
2023-01-06 08:50:00,16802.08000000,16806.28000000,16800.87000000,16802.46000000,488.40566000
2023-01-06 08:55:00,16802.20000000,16803.49000000,16799.24000000,16802.11000000,338.69036000
2023-01-06 09:00:00,16802.11000000,16802.27000000,16796.01000000,16799.00000000,434.50328000
2023-01-06 09:05:00,16798.91000000,16799.95000000,16788.79000000,16789.17000000,486.68776000
2023-01-06 09:10:00,16789.17000000,16789.90000000,16782.00000000,16788.83000000,697.00495000
2023-01-06 09:15:00,16788.83000000,16789.02000000,16777.60000000,16779.87000000,607.04664000
2023-01-06 09:20:00,16779.51000000,16781.19000000,16762.50000000,16779.36000000,1187.06578000
2023-01-06 09:25:00,16779.72000000,16784.51000000,16776.43000000,16782.89000000,658.22431000
2023-01-06 09:30:00,16782.89000000,16784.98000000,16779.17000000,16783.28000000,560.58284000
2023-01-06 09:35:00,16783.74000000,16784.01000000,16768.02000000,16772.47000000,750.03691000
2023-01-06 09:40:00,16772.52000000,16785.02000000,16771.12000000,16784.00000000,617.07936000
2023-01-06 09:45:00,16783.84000000,16784.93000000,16778.76000000,16782.98000000,537.35081000
2023-01-06 09:50:00,16783.15000000,16787.74000000,16781.83000000,16785.50000000,448.04709000
2023-01-06 09:55:00,16785.50000000,16794.53000000,16782.90000000,16787.10000000,598.36191000
2023-01-06 10:00:00,16787.10000000,16791.84000000,16784.00000000,16789.54000000,531.90058000
2023-01-06 10:05:00,16789.54000000,16791.58000000,16783.69000000,16784.96000000,481.49003000
2023-01-06 10:10:00,16784.96000000,16787.55000000,16782.01000000,16785.70000000,430.71324000
2023-01-06 10:15:00,16785.41000000,16794.00000000,16784.38000000,16792.99000000,488.13432000
2023-01-06 10:20:00,16792.99000000,16794.35000000,16789.01000000,16792.71000000,471.81536000
2023-01-06 10:25:00,16792.93000000,16794.60000000,16786.46000000,16787.09000000,389.51896000
2023-01-06 10:30:00,16787.09000000,16802.98000000,16786.00000000,16801.84000000,663.65773000
2023-01-06 10:35:00,16801.84000000,16802.12000000,16795.05000000,16796.62000000,386.23248000
2023-01-06 10:40:00,16796.88000000,16799.14000000,16794.00000000,16797.00000000,352.85959000
2023-01-06 10:45:00,16797.33000000,16797.61000000,16787.93000000,16791.38000000,365.60383000
2023-01-06 10:50:00,16791.38000000,16792.64000000,16763.16000000,16773.16000000,1015.85850000
2023-01-06 10:55:00,16772.96000000,16777.16000000,16760.00000000,16767.06000000,690.39329000
2023-01-06 11:00:00,16767.15000000,16772.78000000,16765.14000000,16766.49000000,639.47349000
2023-01-06 11:05:00,16765.74000000,16769.45000000,16709.88000000,16746.17000000,2858.98259000
2023-01-06 11:10:00,16745.49000000,16756.36000000,16737.10000000,16749.05000000,1084.79930000
2023-01-06 11:15:00,16749.65000000,16754.19000000,16738.17000000,16751.66000000,776.72215000
2023-01-06 11:20:00,16751.29000000,16753.21000000,16746.61000000,16747.84000000,544.91529000
2023-01-06 11:25:00,16747.84000000,16748.86000000,16731.98000000,16746.69000000,896.66568000
2023-01-06 11:30:00,16746.93000000,16748.21000000,16733.21000000,16739.88000000,836.81134000
2023-01-06 11:35:00,16739.88000000,16741.07000000,16727.63000000,16731.50000000,686.12566000
2023-01-06 11:40:00,16731.50000000,16750.99000000,16729.39000000,16747.39000000,697.21813000
2023-01-06 11:45:00,16747.39000000,16755.00000000,16744.05000000,16748.34000000,688.37208000
2023-01-06 11:50:00,16748.34000000,16749.17000000,16744.00000000,16744.25000000,423.39032000
2023-01-06 11:55:00,16744.50000000,16745.59000000,16736.98000000,16738.22000000,517.77658000
2023-01-06 12:00:00,16738.74000000,16749.00000000,16732.95000000,16736.98000000,787.98138000
2023-01-06 12:05:00,16736.98000000,16738.85000000,16730.12000000,16736.06000000,489.99491000
2023-01-06 12:10:00,16736.06000000,16740.58000000,16732.41000000,16737.15000000,485.09638000
2023-01-06 12:15:00,16737.15000000,16738.28000000,16726.84000000,16731.72000000,665.14216000
2023-01-06 12:20:00,16731.72000000,16736.91000000,16728.03000000,16734.26000000,558.19255000
2023-01-06 12:25:00,16734.26000000,16735.34000000,16719.09000000,16721.17000000,696.64840000
2023-01-06 12:30:00,16721.17000000,16736.23000000,16717.66000000,16734.50000000,836.06490000
2023-01-06 12:35:00,16734.18000000,16740.85000000,16731.45000000,16739.22000000,474.77815000
2023-01-06 12:40:00,16739.65000000,16742.00000000,16731.83000000,16733.42000000,455.68708000
2023-01-06 12:45:00,16733.79000000,16741.77000000,16728.96000000,16737.11000000,669.93609000
2023-01-06 12:50:00,16736.63000000,16744.95000000,16735.13000000,16744.01000000,425.07561000
2023-01-06 12:55:00,16744.46000000,16744.46000000,16727.35000000,16731.02000000,649.69096000
2023-01-06 13:00:00,16730.65000000,16731.84000000,16702.00000000,16716.19000000,1200.08821000
2023-01-06 13:05:00,16715.88000000,16725.00000000,16706.05000000,16719.42000000,798.92066000
2023-01-06 13:10:00,16719.11000000,16730.55000000,16708.43000000,16729.16000000,865.58712000
2023-01-06 13:15:00,16728.88000000,16743.93000000,16725.26000000,16738.76000000,850.29078000
2023-01-06 13:20:00,16738.76000000,16744.34000000,16733.97000000,16736.63000000,545.79289000
2023-01-06 13:25:00,16736.63000000,16744.65000000,16684.83000000,16688.03000000,1346.65181000
2023-01-06 13:30:00,16688.62000000,16794.26000000,16679.00000000,16771.36000000,5328.78427000
2023-01-06 13:35:00,16771.36000000,16785.94000000,16746.04000000,16755.97000000,1862.27975000
2023-01-06 13:40:00,16755.41000000,16786.12000000,16754.79000000,16777.93000000,1465.31861000
2023-01-06 13:45:00,16777.93000000,16817.00000000,16777.27000000,16779.24000000,2462.32719000
2023-01-06 13:50:00,16779.25000000,16792.59000000,16770.37000000,16774.46000000,1260.93436000
2023-01-06 13:55:00,16774.13000000,16779.39000000,16762.64000000,16774.19000000,817.42921000
2023-01-06 14:00:00,16774.19000000,16782.66000000,16765.07000000,16778.52000000,868.53721000
2023-01-06 14:05:00,16778.21000000,16781.69000000,16752.17000000,16757.57000000,803.15606000
2023-01-06 14:10:00,16757.57000000,16764.60000000,16752.96000000,16756.22000000,658.30819000
2023-01-06 14:15:00,16756.69000000,16758.87000000,16744.27000000,16747.29000000,663.14736000
2023-01-06 14:20:00,16747.29000000,16769.58000000,16745.02000000,16767.62000000,820.57630000
2023-01-06 14:25:00,16768.09000000,16768.79000000,16761.00000000,16762.26000000,766.45229000
2023-01-06 14:30:00,16762.26000000,16791.02000000,16737.34000000,16786.38000000,1617.01606000
2023-01-06 14:35:00,16786.38000000,16791.49000000,16750.00000000,16754.67000000,1206.59064000
2023-01-06 14:40:00,16754.67000000,16765.11000000,16728.62000000,16729.82000000,1245.16285000
2023-01-06 14:45:00,16730.34000000,16737.69000000,16720.00000000,16733.48000000,1206.32720000
2023-01-06 14:50:00,16733.76000000,16760.52000000,16730.34000000,16758.06000000,894.42104000
2023-01-06 14:55:00,16757.48000000,16763.11000000,16744.00000000,16748.82000000,611.40777000
2023-01-06 15:00:00,16748.82000000,16783.01000000,16748.26000000,16758.62000000,1813.32925000
2023-01-06 15:05:00,16759.27000000,16785.00000000,16757.01000000,16774.92000000,1051.42561000
2023-01-06 15:10:00,16773.93000000,16784.17000000,16770.72000000,16776.73000000,982.20405000
2023-01-06 15:15:00,16776.22000000,16789.39000000,16773.21000000,16787.47000000,962.92976000
2023-01-06 15:20:00,16786.99000000,16789.32000000,16774.45000000,16782.22000000,848.41150000
2023-01-06 15:25:00,16781.81000000,16783.28000000,16761.12000000,16764.22000000,670.51074000
2023-01-06 15:30:00,16763.79000000,16780.00000000,16762.43000000,16777.35000000,626.23744000
2023-01-06 15:35:00,16777.35000000,16810.00000000,16776.10000000,16806.44000000,1470.03103000
2023-01-06 15:40:00,16806.44000000,16834.00000000,16805.29000000,16823.38000000,2491.51564000
2023-01-06 15:45:00,16822.89000000,16838.18000000,16809.90000000,16829.38000000,1833.85877000
2023-01-06 15:50:00,16829.38000000,16833.75000000,16820.16000000,16832.90000000,1056.72288000
2023-01-06 15:55:00,16832.66000000,16849.00000000,16828.04000000,16840.82000000,1417.93806000
2023-01-06 16:00:00,16840.10000000,16854.00000000,16826.60000000,16830.91000000,1909.90332000
2023-01-06 16:05:00,16830.91000000,16834.78000000,16822.66000000,16828.65000000,1067.79453000
2023-01-06 16:10:00,16828.72000000,16830.59000000,16817.70000000,16818.09000000,920.88094000
2023-01-06 16:15:00,16818.47000000,16825.79000000,16805.04000000,16807.53000000,1248.63384000
2023-01-06 16:20:00,16807.17000000,16819.27000000,16806.91000000,16818.01000000,821.45749000
2023-01-06 16:25:00,16818.01000000,16818.57000000,16808.47000000,16811.46000000,695.73144000
2023-01-06 16:30:00,16811.46000000,16822.27000000,16808.58000000,16819.76000000,883.38312000
2023-01-06 16:35:00,16819.76000000,16827.04000000,16816.32000000,16826.09000000,610.88253000
2023-01-06 16:40:00,16826.09000000,16831.40000000,16821.67000000,16821.97000000,702.31837000
2023-01-06 16:45:00,16821.97000000,16823.65000000,16814.01000000,16817.43000000,638.97624000
2023-01-06 16:50:00,16817.42000000,16838.12000000,16817.32000000,16832.72000000,1018.24716000
2023-01-06 16:55:00,16832.72000000,16838.79000000,16825.71000000,16827.21000000,893.58249000
2023-01-06 17:00:00,16827.21000000,16845.78000000,16827.18000000,16834.82000000,1217.72014000
2023-01-06 17:05:00,16834.82000000,16835.76000000,16827.34000000,16829.20000000,717.11919000
2023-01-06 17:10:00,16828.83000000,16833.15000000,16822.35000000,16825.23000000,599.05594000
2023-01-06 17:15:00,16825.23000000,16825.79000000,16813.88000000,16816.25000000,859.76741000
2023-01-06 17:20:00,16815.93000000,16827.93000000,16813.53000000,16822.28000000,711.66766000
2023-01-06 17:25:00,16822.28000000,16828.32000000,16820.52000000,16825.32000000,667.66406000
2023-01-06 17:30:00,16825.32000000,16832.10000000,16821.05000000,16821.68000000,609.74506000
2023-01-06 17:35:00,16821.68000000,16822.98000000,16813.65000000,16819.89000000,665.64406000
2023-01-06 17:40:00,16820.43000000,16822.36000000,16816.00000000,16817.84000000,511.82546000
2023-01-06 17:45:00,16817.84000000,16820.83000000,16815.48000000,16815.82000000,384.09370000
2023-01-06 17:50:00,16815.82000000,16820.58000000,16811.63000000,16814.15000000,595.87245000
2023-01-06 17:55:00,16814.15000000,16822.40000000,16813.71000000,16821.27000000,540.14934000
2023-01-06 18:00:00,16821.58000000,16842.67000000,16821.12000000,16838.47000000,1043.09358000
2023-01-06 18:05:00,16838.47000000,16852.98000000,16837.82000000,16849.86000000,1212.69900000
2023-01-06 18:10:00,16849.42000000,16864.15000000,16837.23000000,16839.39000000,1158.20592000
2023-01-06 18:15:00,16839.39000000,16848.85000000,16836.51000000,16840.76000000,674.76020000
2023-01-06 18:20:00,16841.16000000,16854.22000000,16840.59000000,16853.27000000,722.87220000
2023-01-06 18:25:00,16853.70000000,16858.20000000,16843.02000000,16848.38000000,1042.92093000
2023-01-06 18:30:00,16848.38000000,16861.12000000,16848.04000000,16858.56000000,666.55770000
2023-01-06 18:35:00,16858.13000000,16859.67000000,16852.54000000,16853.70000000,534.27664000
